abundance,growth_rate,reactions,metabolites,taxon,tradeoff,sample_id
0.0023992322456813818,0.0024448021409104676,2896,1822,Streptococcus,0.5,Healthy6
0.006397952655150352,0.004754338530974916,1329,1155,Terrisporobacter,0.5,Healthy6
0.0006397952655150352,0.0006629682720618474,2445,1643,Actinomyces,0.4,Healthy6
0.20777351247600767,0.08793078702668776,2650,1613,Alistipes,0.4,Healthy6
0.013275751759436981,0.004814815793723422,2034,1491,Anaerostipes,0.4,Healthy6
0.0009596928982725527,0.0018266919606388676,1090,1001,Anaerotruncus,0.4,Healthy6
0.5196737044145874,0.3412384362434179,3307,1887,Bacteroides,0.4,Healthy6
0.0023992322456813818,0.001616288642448985,3108,1734,Bifidobacterium,0.4,Healthy6
0.010396673064619322,0.0018200284121148984,1386,1194,Bilophila,0.4,Healthy6
0.011836212412028152,0.004148637868949387,3108,1818,Blautia,0.4,Healthy6
0.0020793346129238644,0.0029915347921114976,1915,1442,Butyricicoccus,0.4,Healthy6
0.013115802943058221,0.0069622610834131704,1322,1145,Butyricimonas,0.4,Healthy6
0.006078055022392835,0.0035544089117384944,2368,1614,Dorea,0.4,Healthy6
0.0003198976327575176,0.00028581653105501104,1214,1061,Eggerthella,0.4,Healthy6
0.02127319257837492,0.00607411051747677,2826,1639,Erysipelatoclostridium,0.4,Healthy6
0.0004798464491362764,0.00041635717344009384,2482,1761,Eubacterium,0.4,Healthy6
0.0023992322456813818,0.003293358308942733,1207,1105,Flavonifractor,0.4,Healthy6
0.022232885476647472,0.004483506922130623,2197,1602,Fusobacterium,0.4,Healthy6
0.0003198976327575176,0.0020168723080312995,1585,1192,Holdemanella,0.4,Healthy6
0.0027191298784388996,0.0023601911071497164,1426,1211,Hungatella,0.4,Healthy6
0.014235444657709533,0.00031746121575712555,1381,1161,Intestinibacter,0.4,Healthy6
0.009596928982725527,0.0032684831030315533,3174,1970,Lachnoclostridium,0.4,Healthy6
0.0014395393474088292,0.0047951301042847005,1163,1052,Lachnospira,0.4,Healthy6
0.005758157389635317,0.004829612516087503,2526,1594,Odoribacter,0.4,Healthy6
0.044145873320537425,0.01892262743052656,2870,1747,Parabacteroides,0.4,Healthy6
0.0780550223928343,1.0915559519672276e-06,1019,945,Phascolarctobacterium,0.4,Healthy6
0.0023992322456813818,0.001112142839675421,2896,1822,Streptococcus,0.4,Healthy6
0.006397952655150352,0.0031260238119471765,1329,1155,Terrisporobacter,0.4,Healthy6
0.0006397952655150352,0.0027806595287455365,2445,1643,Actinomyces,0.30000000000000004,Healthy6
0.20777351247600767,0.0001350426899894901,2650,1613,Alistipes,0.30000000000000004,Healthy6
0.013275751759436981,0.00016180536510191818,2034,1491,Anaerostipes,0.30000000000000004,Healthy6
0.0009596928982725527,0.001333840693484182,1090,1001,Anaerotruncus,0.30000000000000004,Healthy6
0.5196737044145874,0.28412871884794144,3307,1887,Bacteroides,0.30000000000000004,Healthy6
0.0023992322456813818,0.0020680810724689244,3108,1734,Bifidobacterium,0.30000000000000004,Healthy6
0.010396673064619322,8.615565573350072e-05,1386,1194,Bilophila,0.30000000000000004,Healthy6
0.011836212412028152,0.0002045395618675646,3108,1818,Blautia,0.30000000000000004,Healthy6
0.0020793346129238644,0.0011360782697572454,1915,1442,Butyricicoccus,0.30000000000000004,Healthy6
0.013115802943058221,0.0013341484977553804,1322,1145,Butyricimonas,0.30000000000000004,Healthy6
0.006078055022392835,0.0005084297322076334,2368,1614,Dorea,0.30000000000000004,Healthy6
0.0003198976327575176,0.0016107204034894278,1214,1061,Eggerthella,0.30000000000000004,Healthy6
0.02127319257837492,9.808607680283598e-05,2826,1639,Erysipelatoclostridium,0.30000000000000004,Healthy6
0.0004798464491362764,0.0017764198397856139,2482,1761,Eubacterium,0.30000000000000004,Healthy6
0.0023992322456813818,0.0008171027887292904,1207,1105,Flavonifractor,0.30000000000000004,Healthy6
0.022232885476647472,4.048247358426946e-05,2197,1602,Fusobacterium,0.30000000000000004,Healthy6
0.0003198976327575176,0.0017463199027371865,1585,1192,Holdemanella,0.30000000000000004,Healthy6
0.0027191298784388996,0.0009435409745134772,1426,1211,Hungatella,0.30000000000000004,Healthy6
0.014235444657709533,4.086934877180494e-05,1381,1161,Intestinibacter,0.30000000000000004,Healthy6
0.009596928982725527,0.00030104880119506835,3174,1970,Lachnoclostridium,0.30000000000000004,Healthy6
0.0014395393474088292,0.001788115758185931,1163,1052,Lachnospira,0.30000000000000004,Healthy6
0.005758157389635317,0.005247683976691522,2526,1594,Odoribacter,0.30000000000000004,Healthy6
0.044145873320537425,7.979951386431369e-05,2870,1747,Parabacteroides,0.30000000000000004,Healthy6
0.0780550223928343,5.030721538334923e-06,1019,945,Phascolarctobacterium,0.30000000000000004,Healthy6
0.0023992322456813818,0.0007474437675455994,2896,1822,Streptococcus,0.30000000000000004,Healthy6
0.006397952655150352,0.00026918698003831096,1329,1155,Terrisporobacter,0.30000000000000004,Healthy6
0.0006397952655150352,0.00011697762219415536,2445,1643,Actinomyces,0.2,Healthy6
0.20777351247600767,9.060289113408961e-07,2650,1613,Alistipes,0.2,Healthy6
0.013275751759436981,1.2912213948902267e-06,2034,1491,Anaerostipes,0.2,Healthy6
0.0009596928982725527,8.779985058235641e-05,1090,1001,Anaerotruncus,0.2,Healthy6
0.5196737044145874,0.18956357415502287,3307,1887,Bacteroides,0.2,Healthy6
0.0023992322456813818,2.604170701294445e-06,3108,1734,Bifidobacterium,0.2,Healthy6
0.010396673064619322,2.442808760995748e-06,1386,1194,Bilophila,0.2,Healthy6
0.011836212412028152,9.929499350053162e-07,3108,1818,Blautia,0.2,Healthy6
0.0020793346129238644,0.00043370010476329865,1915,1442,Butyricicoccus,0.2,Healthy6
0.013115802943058221,7.176981538511609e-06,1322,1145,Butyricimonas,0.2,Healthy6
0.006078055022392835,2.699240502887114e-06,2368,1614,Dorea,0.2,Healthy6
0.0003198976327575176,8.490978283307309e-05,1214,1061,Eggerthella,0.2,Healthy6
0.02127319257837492,9.860580397758029e-07,2826,1639,Erysipelatoclostridium,0.2,Healthy6
0.0004798464491362764,5.73090137341862e-05,2482,1761,Eubacterium,0.2,Healthy6
0.0023992322456813818,5.54451067037034e-05,1207,1105,Flavonifractor,0.2,Healthy6
0.022232885476647472,3.179395676125357e-07,2197,1602,Fusobacterium,0.2,Healthy6
0.0003198976327575176,0.0005690091166774703,1585,1192,Holdemanella,0.2,Healthy6
0.0027191298784388996,2.048901034603397e-05,1426,1211,Hungatella,0.2,Healthy6
0.014235444657709533,1.2083496273749434e-06,1381,1161,Intestinibacter,0.2,Healthy6
0.009596928982725527,9.222014193671889e-07,3174,1970,Lachnoclostridium,0.2,Healthy6
0.0014395393474088292,0.0009388880400511445,1163,1052,Lachnospira,0.2,Healthy6
0.005758157389635317,1.3395762695377011e-05,2526,1594,Odoribacter,0.2,Healthy6
0.044145873320537425,8.503935194382147e-07,2870,1747,Parabacteroides,0.2,Healthy6
0.0780550223928343,3.646106152689141e-07,1019,945,Phascolarctobacterium,0.2,Healthy6
0.0023992322456813818,1.2353485578924607e-06,2896,1822,Streptococcus,0.2,Healthy6
0.006397952655150352,9.026357772034634e-06,1329,1155,Terrisporobacter,0.2,Healthy6
0.0006397952655150352,1.4875805425349242e-07,2445,1643,Actinomyces,0.1,Healthy6
0.20777351247600767,3.812060830667079e-10,2650,1613,Alistipes,0.1,Healthy6
0.013275751759436981,8.088965595016257e-10,2034,1491,Anaerostipes,0.1,Healthy6
0.0009596928982725527,2.048199939667429e-08,1090,1001,Anaerotruncus,0.1,Healthy6
0.5196737044145874,0.09478485305800519,3307,1887,Bacteroides,0.1,Healthy6
0.0023992322456813818,5.441730012281162e-09,3108,1734,Bifidobacterium,0.1,Healthy6
0.010396673064619322,5.739962908472941e-10,1386,1194,Bilophila,0.1,Healthy6
0.011836212412028152,8.612692996098266e-10,3108,1818,Blautia,0.1,Healthy6
0.0020793346129238644,2.569477291072068e-08,1915,1442,Butyricicoccus,0.1,Healthy6
0.013115802943058221,2.307325808366965e-10,1322,1145,Butyricimonas,0.1,Healthy6
0.006078055022392835,2.556373891964414e-09,2368,1614,Dorea,0.1,Healthy6
0.0003198976327575176,1.2307346703328787e-07,1214,1061,Eggerthella,0.1,Healthy6
0.02127319257837492,8.709368169557107e-10,2826,1639,Erysipelatoclostridium,0.1,Healthy6
0.0004798464491362764,6.126169880005719e-08,2482,1761,Eubacterium,0.1,Healthy6
0.0023992322456813818,7.404522217797212e-09,1207,1105,Flavonifractor,0.1,Healthy6
0.022232885476647472,4.3639727674977053e-10,2197,1602,Fusobacterium,0.1,Healthy6
0.0003198976327575176,0.00023876415271424238,1585,1192,Holdemanella,0.1,Healthy6
0.0027191298784388996,1.807860124263492e-08,1426,1211,Hungatella,0.1,Healthy6
0.014235444657709533,6.220503408680574e-09,1381,1161,Intestinibacter,0.1,Healthy6
0.009596928982725527,8.368623412504528e-10,3174,1970,Lachnoclostridium,0.1,Healthy6
0.0014395393474088292,5.955918491098967e-06,1163,1052,Lachnospira,0.1,Healthy6
0.005758157389635317,1.0977241416651843e-08,2526,1594,Odoribacter,0.1,Healthy6
0.044145873320537425,3.8296041397731316e-10,2870,1747,Parabacteroides,0.1,Healthy6
0.0780550223928343,3.268816647058855e-10,1019,945,Phascolarctobacterium,0.1,Healthy6
0.0023992322456813818,8.306713175392447e-10,2896,1822,Streptococcus,0.1,Healthy6
0.006397952655150352,1.9627747704449555e-09,1329,1155,Terrisporobacter,0.1,Healthy6
0.11084507042253518,0.0,2274,1386,Akkermansia,,Healthy8
0.10802816901408448,4.559670010724567,2650,1613,Alistipes,,Healthy8
0.01661971830985915,-1.6200374375330284e-12,2034,1491,Anaerostipes,,Healthy8
0.3811267605633802,0.0,3307,1887,Bacteroides,,Healthy8
0.010563380281690139,0.0,3108,1734,Bifidobacterium,,Healthy8
0.003239436619718309,0.0,1386,1194,Bilophila,,Healthy8
0.07267605633802815,4.277467269275803e-12,3108,1818,Blautia,,Healthy8
0.004507042253521126,0.0,1322,1145,Butyricimonas,,Healthy8
0.008028169014084506,0.0,2629,1587,Collinsella,,Healthy8
0.00408450704225352,0.0,2368,1614,Dorea,,Healthy8
0.0025352112676056333,0.0,2826,1639,Erysipelatoclostridium,,Healthy8
0.024366197183098584,1.0587086762825493e-12,1986,1472,Faecalibacterium,,Healthy8
0.005492957746478872,0.0,1207,1105,Flavonifractor,,Healthy8
0.004366197183098591,-2.327027459614328e-13,1381,1161,Intestinibacter,,Healthy8
0.000704225352112676,0.0,3174,1970,Lachnoclostridium,,Healthy8
0.0008450704225352111,-1.3145040611561853e-13,1163,1052,Lachnospira,,Healthy8
0.011549295774647885,0.0,2870,1747,Parabacteroides,,Healthy8
0.010281690140845068,-5.314859663485549e-12,1080,1019,Parasutterella,,Healthy8
0.15225352112676055,0.0,1019,945,Phascolarctobacterium,,Healthy8
0.009999999999999998,0.0,2357,1567,Roseburia,,Healthy8
0.0019718309859154924,0.0,2896,1822,Streptococcus,,Healthy8
0.05591549295774646,0.0,1731,1301,Subdoligranulum,,Healthy8
0.11084507042253518,1.1964520305387688e-08,2274,1386,Akkermansia,1.0,Healthy8
0.10802816901408448,4.494144364180381,2650,1613,Alistipes,1.0,Healthy8
0.01661971830985915,5.533583084747526e-07,2034,1491,Anaerostipes,1.0,Healthy8
0.3811267605633802,4.2432273251413246e-08,3307,1887,Bacteroides,1.0,Healthy8
0.010563380281690139,0.16383778307761396,3108,1734,Bifidobacterium,1.0,Healthy8
0.003239436619718309,2.022593489363556e-06,1386,1194,Bilophila,1.0,Healthy8
0.07267605633802815,1.082042814585214e-07,3108,1818,Blautia,1.0,Healthy8
0.004507042253521126,0.18748677131442945,1322,1145,Butyricimonas,1.0,Healthy8
0.008028169014084506,1.1784051760759032e-06,2629,1587,Collinsella,1.0,Healthy8
0.00408450704225352,3.6340643621894294e-06,2368,1614,Dorea,1.0,Healthy8
0.0025352112676056333,4.337352429999051e-06,2826,1639,Erysipelatoclostridium,1.0,Healthy8
0.024366197183098584,3.1123016446599727e-07,1986,1472,Faecalibacterium,1.0,Healthy8
0.005492957746478872,1.4326522899841501e-06,1207,1105,Flavonifractor,1.0,Healthy8
0.004366197183098591,8.629079106787625e-07,1381,1161,Intestinibacter,1.0,Healthy8
0.000704225352112676,5.1886626856006106e-05,3174,1970,Lachnoclostridium,1.0,Healthy8
0.0008450704225352111,1.6904488520987585e-05,1163,1052,Lachnospira,1.0,Healthy8
0.011549295774647885,0.0005698599085577884,2870,1747,Parabacteroides,1.0,Healthy8
0.010281690140845068,0.42769386213582106,1080,1019,Parasutterella,1.0,Healthy8
0.15225352112676055,3.0070107573116165e-08,1019,945,Phascolarctobacterium,1.0,Healthy8
0.009999999999999998,7.635806603552423e-07,2357,1567,Roseburia,1.0,Healthy8
0.0019718309859154924,5.533332556913381e-06,2896,1822,Streptococcus,1.0,Healthy8
0.05591549295774646,9.7474055132012e-08,1731,1301,Subdoligranulum,1.0,Healthy8
0.11084507042253518,3.184693777457853e-08,2274,1386,Akkermansia,0.9,Healthy8
0.10802816901408448,2.6003648048449928,2650,1613,Alistipes,0.9,Healthy8
0.01661971830985915,6.205220727209602e-07,2034,1491,Anaerostipes,0.9,Healthy8
0.3811267605633802,0.410957756600709,3307,1887,Bacteroides,0.9,Healthy8
0.010563380281690139,0.1566760395263311,3108,1734,Bifidobacterium,0.9,Healthy8
0.003239436619718309,3.7062209020786885e-06,1386,1194,Bilophila,0.9,Healthy8
0.07267605633802815,1.010202259635136e-07,3108,1818,Blautia,0.9,Healthy8
0.004507042253521126,0.1084846878787546,1322,1145,Butyricimonas,0.9,Healthy8
0.008028169014084506,1.5910173371685786e-06,2629,1587,Collinsella,0.9,Healthy8
0.00408450704225352,7.69325918540031e-06,2368,1614,Dorea,0.9,Healthy8
0.0025352112676056333,1.2961527095619669e-05,2826,1639,Erysipelatoclostridium,0.9,Healthy8
0.024366197183098584,2.2529354834275753e-07,1986,1472,Faecalibacterium,0.9,Healthy8
0.005492957746478872,1.462343136564914e-06,1207,1105,Flavonifractor,0.9,Healthy8
0.004366197183098591,1.0526265913714865e-06,1381,1161,Intestinibacter,0.9,Healthy8
0.000704225352112676,0.0012243978384356776,3174,1970,Lachnoclostridium,0.9,Healthy8
0.0008450704225352111,0.001487986106948806,1163,1052,Lachnospira,0.9,Healthy8
0.011549295774647885,0.09395583792478165,2870,1747,Parabacteroides,0.9,Healthy8
0.010281690140845068,0.24747722071403863,1080,1019,Parasutterella,0.9,Healthy8
0.15225352112676055,3.165606439879176e-08,1019,945,Phascolarctobacterium,0.9,Healthy8
0.009999999999999998,1.0709796694341197e-06,2357,1567,Roseburia,0.9,Healthy8
0.0019718309859154924,1.4428751924106026e-05,2896,1822,Streptococcus,0.9,Healthy8
0.05591549295774646,9.467060105290319e-08,1731,1301,Subdoligranulum,0.9,Healthy8
0.11084507042253518,2.7020061818805306e-06,2274,1386,Akkermansia,0.8,Healthy8
0.10802816901408448,0.8527356620454414,2650,1613,Alistipes,0.8,Healthy8
0.01661971830985915,0.001482009694297583,2034,1491,Anaerostipes,0.8,Healthy8
0.3811267605633802,0.78636369760712,3307,1887,Bacteroides,0.8,Healthy8
0.010563380281690139,0.05877293904571802,3108,1734,Bifidobacterium,0.8,Healthy8
0.003239436619718309,0.00228260547862069,1386,1194,Bilophila,0.8,Healthy8
0.07267605633802815,8.676681011485593e-07,3108,1818,Blautia,0.8,Healthy8
0.004507042253521126,0.03575872862624194,1322,1145,Butyricimonas,0.8,Healthy8
0.008028169014084506,0.002263010859738934,2629,1587,Collinsella,0.8,Healthy8
0.00408450704225352,0.003940627718036995,2368,1614,Dorea,0.8,Healthy8
0.0025352112676056333,0.00394037208635285,2826,1639,Erysipelatoclostridium,0.8,Healthy8
0.024366197183098584,3.997481194004288e-08,1986,1472,Faecalibacterium,0.8,Healthy8
0.005492957746478872,0.00010498045515237898,1207,1105,Flavonifractor,0.8,Healthy8
0.004366197183098591,4.479314400847789e-06,1381,1161,Intestinibacter,0.8,Healthy8
0.000704225352112676,0.0035619455225236233,3174,1970,Lachnoclostridium,0.8,Healthy8
0.0008450704225352111,0.0033369534508701135,1163,1052,Lachnospira,0.8,Healthy8
0.011549295774647885,0.04542079312006262,2870,1747,Parabacteroides,0.8,Healthy8
0.010281690140845068,0.08116538413901847,1080,1019,Parasutterella,0.8,Healthy8
0.15225352112676055,3.94125770615786e-06,1019,945,Phascolarctobacterium,0.8,Healthy8
0.009999999999999998,0.0011761428175746803,2357,1567,Roseburia,0.8,Healthy8
0.0019718309859154924,0.002880244098753698,2896,1822,Streptococcus,0.8,Healthy8
0.05591549295774646,8.969020939961176e-06,1731,1301,Subdoligranulum,0.8,Healthy8
0.11084507042253518,0.18889787113910048,2274,1386,Akkermansia,0.7000000000000001,Healthy8
0.10802816901408448,0.1840991054657977,2650,1613,Alistipes,0.7000000000000001,Healthy8
0.01661971830985915,0.028323218616399762,2034,1491,Anaerostipes,0.7000000000000001,Healthy8
0.3811267605633802,0.6495069256741963,3307,1887,Bacteroides,0.7000000000000001,Healthy8
0.010563380281690139,0.0180016027499445,3108,1734,Bifidobacterium,0.7000000000000001,Healthy8
0.003239436619718309,0.0073172915766924135,1386,1194,Bilophila,0.7000000000000001,Healthy8
0.07267605633802815,0.12385088836966412,3108,1818,Blautia,0.7000000000000001,Healthy8
0.004507042253521126,0.007683364405364804,1322,1145,Butyricimonas,0.7000000000000001,Healthy8
0.008028169014084506,0.01368531065024658,2629,1587,Collinsella,0.7000000000000001,Healthy8
0.00408450704225352,0.006964598609044585,2368,1614,Dorea,0.7000000000000001,Healthy8
0.0025352112676056333,0.004321817633163995,2826,1639,Erysipelatoclostridium,0.7000000000000001,Healthy8
0.024366197183098584,0.04152349382274054,1986,1472,Faecalibacterium,0.7000000000000001,Healthy8
0.005492957746478872,0.011174615642045386,1207,1105,Flavonifractor,0.7000000000000001,Healthy8
0.004366197183098591,0.00815389941233873,1381,1161,Intestinibacter,0.7000000000000001,Healthy8
0.000704225352112676,0.0012015773915722498,3174,1970,Lachnoclostridium,0.7000000000000001,Healthy8
0.0008450704225352111,0.005729380887958132,1163,1052,Lachnospira,0.7000000000000001,Healthy8
0.011549295774647885,0.019684708495573675,2870,1747,Parabacteroides,0.7000000000000001,Healthy8
0.010281690140845068,0.021069103059716588,1080,1019,Parasutterella,0.7000000000000001,Healthy8
0.15225352112676055,0.2594648807831316,1019,945,Phascolarctobacterium,0.7000000000000001,Healthy8
0.009999999999999998,0.017045653281361758,2357,1567,Roseburia,0.7000000000000001,Healthy8
0.0019718309859154924,0.003360768234002573,2896,1822,Streptococcus,0.7000000000000001,Healthy8
0.05591549295774646,0.09529673078234223,1731,1301,Subdoligranulum,0.7000000000000001,Healthy8
0.11084507042253518,0.16189746319422413,2274,1386,Akkermansia,0.6,Healthy8
0.10802816901408448,0.1577831693533061,2650,1613,Alistipes,0.6,Healthy8
0.01661971830985915,0.024274333748375034,2034,1491,Anaerostipes,0.6,Healthy8
0.3811267605633802,0.5566639586004879,3307,1887,Bacteroides,0.6,Healthy8
0.010563380281690139,0.015428601958593302,3108,1734,Bifidobacterium,0.6,Healthy8
0.003239436619718309,0.007426166090628051,1386,1194,Bilophila,0.6,Healthy8
0.07267605633802815,0.10614878146725419,3108,1818,Blautia,0.6,Healthy8
0.004507042253521126,0.006582870169945761,1322,1145,Butyricimonas,0.6,Healthy8
0.008028169014084506,0.011725737488757024,2629,1587,Collinsella,0.6,Healthy8
0.00408450704225352,0.005965726091692778,2368,1614,Dorea,0.6,Healthy8
0.0025352112676056333,0.0037028644719073584,2826,1639,Erysipelatoclostridium,0.6,Healthy8
0.024366197183098584,0.03558864185067872,1986,1472,Faecalibacterium,0.6,Healthy8
0.005492957746478872,0.012775269883884,1207,1105,Flavonifractor,0.6,Healthy8
0.004366197183098591,0.00686775340201816,1381,1161,Intestinibacter,0.6,Healthy8
0.000704225352112676,0.001028573472666558,3174,1970,Lachnoclostridium,0.6,Healthy8
0.0008450704225352111,0.005661523146421521,1163,1052,Lachnospira,0.6,Healthy8
0.011549295774647885,0.016868604807966845,2870,1747,Parabacteroides,0.6,Healthy8
0.010281690140845068,0.01822487662391435,1080,1019,Parasutterella,0.6,Healthy8
0.15225352112676055,0.22237758286789527,1019,945,Phascolarctobacterium,0.6,Healthy8
0.009999999999999998,0.014605743187719499,2357,1567,Roseburia,0.6,Healthy8
0.0019718309859154924,0.002880005701340923,2896,1822,Streptococcus,0.6,Healthy8
0.05591549295774646,0.08166873302842043,1731,1301,Subdoligranulum,0.6,Healthy8
0.11084507042253518,0.1349177257832144,2274,1386,Akkermansia,0.5,Healthy8
0.10802816901408448,0.13148906695156118,2650,1613,Alistipes,0.5,Healthy8
0.01661971830985915,0.02022908722593165,2034,1491,Anaerostipes,0.5,Healthy8
0.3811267605633802,0.4638975425508502,3307,1887,Bacteroides,0.5,Healthy8
0.010563380281690139,0.012857470692627064,3108,1734,Bifidobacterium,0.5,Healthy8
0.003239436619718309,0.006148795573979556,1386,1194,Bilophila,0.5,Healthy8
0.07267605633802815,0.08845939835584136,3108,1818,Blautia,0.5,Healthy8
0.004507042253521126,0.005485854177935303,1322,1145,Butyricimonas,0.5,Healthy8
0.008028169014084506,0.009771677747612926,2629,1587,Collinsella,0.5,Healthy8
0.00408450704225352,0.004971555357072045,2368,1614,Dorea,0.5,Healthy8
0.0025352112676056333,0.00308579297817909,2826,1639,Erysipelatoclostridium,0.5,Healthy8
0.024366197183098584,0.029657899062023946,1986,1472,Faecalibacterium,0.5,Healthy8
0.005492957746478872,0.008378278474326087,1207,1105,Flavonifractor,0.5,Healthy8
0.004366197183098591,0.00611699238034496,1381,1161,Intestinibacter,0.5,Healthy8
0.000704225352112676,0.000857164742309938,3174,1970,Lachnoclostridium,0.5,Healthy8
0.0008450704225352111,0.005639060892064699,1163,1052,Lachnospira,0.5,Healthy8
0.011549295774647885,0.014057501305314066,2870,1747,Parabacteroides,0.5,Healthy8
0.010281690140845068,0.015605708337772042,1080,1019,Parasutterella,0.5,Healthy8
0.15225352112676055,0.1853190108895269,1019,945,Phascolarctobacterium,0.5,Healthy8
0.009999999999999998,0.012171738943558911,2357,1567,Roseburia,0.5,Healthy8
0.0019718309859154924,0.002400061204678909,2896,1822,Streptococcus,0.5,Healthy8
0.05591549295774646,0.06805887823953236,1731,1301,Subdoligranulum,0.5,Healthy8
0.11084507042253518,0.10791593425813474,2274,1386,Akkermansia,0.4,Healthy8
0.10802816901408448,0.10517347090287867,2650,1613,Alistipes,0.4,Healthy8
0.01661971830985915,0.01618053399096713,2034,1491,Anaerostipes,0.4,Healthy8
0.3811267605633802,0.37105529629339573,3307,1887,Bacteroides,0.4,Healthy8
0.010563380281690139,0.010284237697696767,3108,1734,Bifidobacterium,0.4,Healthy8
0.003239436619718309,0.00661420571620991,1386,1194,Bilophila,0.4,Healthy8
0.07267605633802815,0.07075555535363796,3108,1818,Blautia,0.4,Healthy8
0.004507042253521126,0.0043879414729017735,1322,1145,Butyricimonas,0.4,Healthy8
0.008028169014084506,0.007816020732618436,2629,1587,Collinsella,0.4,Healthy8
0.00408450704225352,0.0039765719912233976,2368,1614,Dorea,0.4,Healthy8
0.0025352112676056333,0.002468217079296897,2826,1639,Erysipelatoclostridium,0.4,Healthy8
0.024366197183098584,0.02372230828399562,1986,1472,Faecalibacterium,0.4,Healthy8
0.005492957746478872,0.008204558704006253,1207,1105,Flavonifractor,0.4,Healthy8
0.004366197183098591,0.005012728932300246,1381,1161,Intestinibacter,0.4,Healthy8
0.000704225352112676,0.0006856158850374682,3174,1970,Lachnoclostridium,0.4,Healthy8
0.0008450704225352111,0.009065521791720375,1163,1052,Lachnospira,0.4,Healthy8
0.011549295774647885,0.011244099941843342,2870,1747,Parabacteroides,0.4,Healthy8
0.010281690140845068,0.013959308952898541,1080,1019,Parasutterella,0.4,Healthy8
0.15225352112676055,0.1482301460436829,1019,945,Phascolarctobacterium,0.4,Healthy8
0.009999999999999998,0.009735745103317935,2357,1567,Roseburia,0.4,Healthy8
0.0019718309859154924,0.0019197243837160273,2896,1822,Streptococcus,0.4,Healthy8
0.05591549295774646,0.05443789837582956,1731,1301,Subdoligranulum,0.4,Healthy8
0.11084507042253518,0.08095298438053546,2274,1386,Akkermansia,0.30000000000000004,Healthy8
0.10802816901408448,0.07887079171999799,2650,1613,Alistipes,0.30000000000000004,Healthy8
0.01661971830985915,0.012133968004952115,2034,1491,Anaerostipes,0.30000000000000004,Healthy8
0.3811267605633802,0.2782586187967193,3307,1887,Bacteroides,0.30000000000000004,Healthy8
0.010563380281690139,0.007712267839326217,3108,1734,Bifidobacterium,0.30000000000000004,Healthy8
0.003239436619718309,0.005912465763907754,1386,1194,Bilophila,0.30000000000000004,Healthy8
0.07267605633802815,0.053060402138819455,3108,1818,Blautia,0.30000000000000004,Healthy8
0.004507042253521126,0.00329056781775015,1322,1145,Butyricimonas,0.30000000000000004,Healthy8
0.008028169014084506,0.005861323616786086,2629,1587,Collinsella,0.30000000000000004,Healthy8
0.00408450704225352,0.0029820771404748874,2368,1614,Dorea,0.30000000000000004,Healthy8
0.0025352112676056333,0.0018509447601230738,2826,1639,Erysipelatoclostridium,0.30000000000000004,Healthy8
0.024366197183098584,0.01778963100791699,1986,1472,Faecalibacterium,0.30000000000000004,Healthy8
0.005492957746478872,0.006735166970357154,1207,1105,Flavonifractor,0.30000000000000004,Healthy8
0.004366197183098591,0.004121554201951607,1381,1161,Intestinibacter,0.30000000000000004,Healthy8
0.000704225352112676,0.0005141535717710958,3174,1970,Lachnoclostridium,0.30000000000000004,Healthy8
0.0008450704225352111,0.004523127057115493,1163,1052,Lachnospira,0.30000000000000004,Healthy8
0.011549295774647885,0.008432079494579404,2870,1747,Parabacteroides,0.30000000000000004,Healthy8
0.010281690140845068,0.011310890346618065,1080,1019,Parasutterella,0.30000000000000004,Healthy8
0.15225352112676055,0.11115948537429643,1019,945,Phascolarctobacterium,0.30000000000000004,Healthy8
0.009999999999999998,0.007300946918114194,2357,1567,Roseburia,0.30000000000000004,Healthy8
0.0019718309859154924,0.0014396239975074461,2896,1822,Streptococcus,0.30000000000000004,Healthy8
0.05591549295774646,0.040823605172342924,1731,1301,Subdoligranulum,0.30000000000000004,Healthy8
0.11084507042253518,0.055337755067154666,2274,1386,Akkermansia,0.2,Healthy8
0.10802816901408448,0.05245317492607891,2650,1613,Alistipes,0.2,Healthy8
0.01661971830985915,0.008069719219564769,2034,1491,Anaerostipes,0.2,Healthy8
0.3811267605633802,0.18505644243739208,3307,1887,Bacteroides,0.2,Healthy8
0.010563380281690139,0.005129058825724915,3108,1734,Bifidobacterium,0.2,Healthy8
0.003239436619718309,0.005715601119188794,1386,1194,Bilophila,0.2,Healthy8
0.07267605633802815,0.03528792472090394,3108,1818,Blautia,0.2,Healthy8
0.004507042253521126,0.0021883984339791185,1322,1145,Butyricimonas,0.2,Healthy8
0.008028169014084506,0.0038980847100626597,2629,1587,Collinsella,0.2,Healthy8
0.00408450704225352,0.0019832360817498822,2368,1614,Dorea,0.2,Healthy8
0.0025352112676056333,0.0012309741191369032,2826,1639,Erysipelatoclostridium,0.2,Healthy8
0.024366197183098584,0.011831029024543898,1986,1472,Faecalibacterium,0.2,Healthy8
0.005492957746478872,0.007533893697696308,1207,1105,Flavonifractor,0.2,Healthy8
0.004366197183098591,0.00454181321545027,1381,1161,Intestinibacter,0.2,Healthy8
0.000704225352112676,0.00034193725639542497,3174,1970,Lachnoclostridium,0.2,Healthy8
0.0008450704225352111,0.006449869450809706,1163,1052,Lachnospira,0.2,Healthy8
0.011549295774647885,0.0056077709846008685,2870,1747,Parabacteroides,0.2,Healthy8
