id	organism	seedid	kingdom	phylum	class	order	family	genus	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	phenotype	imgid	ncbiid	platform	kbaseid	species	file	taxa_id
Pseudomonas_nitroreducens_HBP1	Pseudomonas nitroreducens HBP1		Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Aerobe	Respiratory	Negative		1480	1635	1222	Laura Kutt	04/19/16		2579779010.0	1437882.0	Kbase	kb|g.214879	nitroreducens	agora/Pseudomonas_nitroreducens_HBP1.xml	46680.0
Pseudomonas_oleovorans_MOIL14HWK12	Pseudomonas oleovorans MOIL14HWK12		Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Aerobe	Respiratory	Negative		1152	1643	1222	Laura Kutt	04/19/16			1033992.0	Kbase	kb|g.206609	oleovorans	agora/Pseudomonas_oleovorans_MOIL14HWK12.xml	301.0
Pseudomonas_putida_F1	Pseudomonas putida F1	Pseudomonas putida F1 (351746.6)	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Aerobe	Respiratory	Negative		1290	1718	1259					351746.0	Kbase	kb|g.1033	putida	agora/Pseudomonas_putida_F1.xml	303.0
Pseudomonas_stutzeri_DSM_4166	Pseudomonas stutzeri DSM 4166	Pseudomonas stutzeri DSM 4166 (996285.3)	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Aerobe	Respiratory	Negative		1098	1607	1165					996285.0	Kbase	kb|g.3863	stutzeri	agora/Pseudomonas_stutzeri_DSM_4166.xml	316.0
Pseudoramibacter_alactolyticus_ATCC_23263	Pseudoramibacter alactolyticus ATCC 23263	Pseudoramibacter alactolyticus ATCC 23263 (887929.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter	Obligate anaerobe	Saccharolytic, fermentative	Positive		731	1117	924	Laura Kutt	04/18/16			887929.0	Kbase	kb|g.3589	alactolyticus	agora/Pseudoramibacter_alactolyticus_ATCC_23263.xml	113287.0
Pyramidobacter_piscolens_W5455	Pyramidobacter piscolens W5455	Pyramidobacter piscolens W5455 (352165.3)	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	Obligate anaerobe	Asaccharolytic, fermentative	Negative		693	1164	931	Laura Kutt	04/19/16		647000302.0	352165.0	Kbase	kb|g.1034	piscolens	agora/Pyramidobacter_piscolens_W5455.xml	638849.0
Ralstonia_sp_5_7_47FAA	Ralstonia sp. 5_7_47FAA	Ralstonia sp. 5_7_47FAA (658664.3)	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Aerobe	Strictly aerobic, respiratory	Negative	Commensal	1137	1485	1065	Ines Thiele	06/29/12	1.0	649989994.0	658664.0	ModelSEED			agora/Ralstonia_sp_5_7_47FAA.xml	48736.0
Raoultella_planticola_ATCC_33531	Raoultella planticola ATCC 33531		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Raoultella	Facultative anaerobe	Fermentative, respiratory	Negative		1483	1918	1279	Laura Kutt	04/18/16		2588253798.0	1005996.0	ModelSEED	kb|g.242501	planticola	agora/Raoultella_planticola_ATCC_33531.xml	575.0
Rhodococcus_equi_ATCC_33707	Rhodococcus equi  NBRC 101255 = C 701		Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	Aerobe	Saccharolytic	Positive		1120	1526	1120	Laura Kutt	05/29/16			525370.0	ModelSEED	kb|g.208134	equi	agora/Rhodococcus_equi_ATCC_33707.xml	43767.0
Rhodococcus_equi_NBRC_101255	Rhodococcus equi ATCC 33707	Rhodococcus equi ATCC 33707 (525370.3)	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	Aerobe	Saccharolytic	Positive		1245	1572	1137	chenry	04/15/16		2565956795.0	1219013.0	ModelSEED	kb|g.26854	equi	agora/Rhodococcus_equi_NBRC_101255.xml	43767.0
Rhodococcus_erythropolis_PR4	Rhodococcus erythropolis PR4	Rhodococcus erythropolis PR4 (234621.6)	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	Aerobe	Saccharolytic	Positive	Opportunistic pathogen	1414	1585	1152					234621.0	Kbase	kb|g.461	erythropolis	agora/Rhodococcus_erythropolis_PR4.xml	1833.0
Rhodococcus_rhodochrous_ATCC_21198	Rhodococcus rhodochrous ATCC 21198		Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	Aerobe	Saccharolytic	Positive		1274	1558	1170	chenry	04/15/16			1429046.0	Kbase	kb|g.214743	rhodochrous	agora/Rhodococcus_rhodochrous_ATCC_21198.xml	1829.0
Roseburia_hominis_A2_183	Roseburia hominis A2-183	Roseburia hominis A2-183 (585394.18)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Obligate anaerobe	Saccharolytic, fermentative, acetate converted to butyrate	Negative	Commensal	730	1150	919	chenry	09/10/14		2511231128.0	585394.0	ModelSEED	kb|g.26995	hominis	agora/Roseburia_hominis_A2_183.xml	301301.0
Roseburia_intestinalis_L1_82	Roseburia intestinalis L1-82	Roseburia intestinalis L1-82 (536231.5)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Obligate anaerobe	Saccharolytic, fermentative, acetate converted to butyrate	Negative	Commensal	756	2095	1311	Ines Thiele	06/25/12	1.0	2562617159.0	536231.0	ModelSEED		intestinalis	agora/Roseburia_intestinalis_L1_82.xml	166486.0
Roseburia_inulinivorans_DSM_16841	Roseburia inulinivorans DSM 16841	Roseburia inulinivorans DSM 16841 (622312.4)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Obligate anaerobe	Saccharolytic, fermentative, acetate converted to butyrate	Negative	Commensal	681	2063	1304	Ines Thiele	06/25/12	4.0	643886006.0	622312.0	ModelSEED		inulinivorans	agora/Roseburia_inulinivorans_DSM_16841.xml	360807.0
Roseomonas_mucosa_ATCC_BAA_692	Roseomonas mucosa ATCC BAA-692		Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Facultative anaerobe	Saccharolytic, non-fermentative	Negative		1213	1572	1188	Laura Kutt	04/18/16			1448136.0	ModelSEED	kb|g.242544	mucosa	agora/Roseomonas_mucosa_ATCC_BAA_692.xml	207340.0
Rothia_aeria_F0474	Rothia aeria F0474	Rothia aeria F0474 (1125724.3)	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	Obligate aerobe	Saccharolytic, respiratory	Positive	Opportunistic pathogen	574	1044	845	chenry	04/15/16		2513237283.0	1125724.0	Kbase	kb|g.24422	aeria	agora/Rothia_aeria_F0474.xml	172042.0
Rothia_dentocariosa_ATCC_17931	Rothia dentocariosa ATCC 17931	Rothia dentocariosa ATCC 17931 (762948.3)	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	Microaerophile	Fermentative	Positive	Commensal	572	1115	891	chenry	04/15/16		649633093.0	762948.0	Kbase	kb|g.3274	dentocariosa	agora/Rothia_dentocariosa_ATCC_17931.xml	2047.0
Rothia_mucilaginosa_DY_18	Rothia mucilaginosa DY-18	Rothia mucilaginosa DY-18 (680646.3)	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	Microaerophile	Fermentative	Positive	Opportunistic pathogen	548	1068	844	chenry	04/15/16		646311951.0	680646.0	Kbase	kb|g.2950	mucilaginosa	agora/Rothia_mucilaginosa_DY_18.xml	43675.0
Rudanella_lutea_DSM_19387	Rudanella lutea DSM 19387	Rudanella lutea DSM 19387 (1089547.3)	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rudanella	Aerobe	Respiratory, non fermentative	Negative		960	1341	1106					1089547.0	Kbase	kb|g.29244	lutea	agora/Rudanella_lutea_DSM_19387.xml	451374.0
Ruminococcaceae_bacterium_D16	Ruminococcaceae bacterium D16	Ruminococcaceae bacterium D16 (552398.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified Ruminococcaceae	Obligate anaerobe	Uncharacterized	Uncharacterized	Uncharacterized	652	1643	1197	Ines Thiele	06/29/12	2.0	2562617183.0	552398.0	Kbase			agora/Ruminococcaceae_bacterium_D16.xml	552397.0
Ruminococcus_albus_7	Ruminococcus albus 7 = DSM 20455	Ruminococcus albus 7 (697329.5)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Obligate anaerobe	Saccharolytic, fermentative	Positive		723	1179	973	Laura Kutt	04/18/16			697329.0	Kbase	kb|g.242552	albus	agora/Ruminococcus_albus_7.xml	1264.0
Ruminococcus_bicirculans_80_3	Ruminococcus bicirculans 80/3		Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	532	1032	816	Eugen Bauer	06/01/14		2585427614.0	1160721.0	Kbase		bicirculans	agora/Ruminococcus_bicirculans_80_3.xml	1160721.0
Ruminococcus_bromii_L2_63	Ruminococcus bromii L2-63	Ruminococcus bromii L2-63 (657321.5)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	480	1078	863	Ines Thiele	04/20/12	1.0	650377966.0	657321.0	Kbase		bromii	agora/Ruminococcus_bromii_L2_63.xml	40518.0
Ruminococcus_callidus_ATCC_2776001	Ruminococcus callidus ATCC 2776001		Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Obligate anaerobe	Saccharolytic, fermentative	Positive		565	1142	912	Laura Kutt	04/18/16		2597490297.0	411473.0	ModelSEED	kb|g.215865	callidus	agora/Ruminococcus_callidus_ATCC_2776001.xml	40519.0
Ruminococcus_champanellensis_18P13	Ruminococcus champanellensis 18P13	Ruminococcus sp. 18P13 (213810.4)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	486	882	765	Ines Thiele	06/25/12	1.0	650377969.0	213810.0	ModelSEED		champanellensis	agora/Ruminococcus_champanellensis_18P13.xml	1161942.0
Ruminococcus_flavefaciens_ATCC_19208	Ruminococcus flavefaciens ATCC 19208		Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Obligate anaerobe	Saccharolytic, fermentative	Positive		627	1169	951	Laura Kutt	04/18/16			1336236.0	Kbase	kb|g.210295	flavefaciens	agora/Ruminococcus_flavefaciens_ATCC_19208.xml	1265.0
Ruminococcus_flavefaciens_FD_1	Ruminococcus flavefaciens FD-1	Ruminococcus flavefaciens FD-1 (641112.4)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Obligate anaerobe	Saccharolytic, fermentative	Positive		733	1148	940	Laura Kutt	05/30/16		645951829.0	641112.0	Kbase	kb|g.2724	flavefaciens	agora/Ruminococcus_flavefaciens_FD_1.xml	1265.0
Ruminococcus_gauvreauii_DSM_19829	Ruminococcus gauvreauii DSM 19829		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Obligate anaerobe	Saccharolytic, fermentative	Positive		955	1275	1034	Laura Kutt	04/18/16			1123075.0	Kbase	kb|g.207264	gauvreauii	agora/Ruminococcus_gauvreauii_DSM_19829.xml	438033.0
Ruminococcus_gnavus_ATCC_29149	Ruminococcus gnavus ATCC 29149	Ruminococcus gnavus ATCC 29149 (411470.6)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	768	2225	1339	Ines Thiele	06/25/12	4.0	640963057.0	411470.0	Kbase		gnavus	agora/Ruminococcus_gnavus_ATCC_29149.xml	
Ruminococcus_lactaris_ATCC_29176	Ruminococcus lactaris ATCC 29176	Ruminococcus lactaris ATCC 29176 (471875.6)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	608	2046	1255	Ines Thiele	04/20/12	1.0	642791604.0	471875.0	Kbase		lactaris	agora/Ruminococcus_lactaris_ATCC_29176.xml	46228.0
Ruminococcus_obeum_A2_162	Ruminococcus obeum A2-162	Ruminococcus obeum A2-162 (657314.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	765	1635	1177	Ines Thiele	04/20/12	1.0	650377967.0	657314.0	Kbase		obeum	agora/Ruminococcus_obeum_A2_162.xml	40520.0
Ruminococcus_sp_5_1_39BFAA	Ruminococcus sp. 5_1_39BFAA	Ruminococcus sp. 5_1_39BFAA (457412.4)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Obligate anaerobe	Saccharolytic, fermentative	Structurally positive but may stain negative	Commensal	780	1093	898	Ines Thiele	06/29/12	1.0	2562617160.0	457412.0	ModelSEED			agora/Ruminococcus_sp_5_1_39BFAA.xml	1263.0
Ruminococcus_sp_SR1_5	Ruminococcus sp. SR1/5	Ruminococcus sp. SR1/5 (657323.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Obligate anaerobe	Saccharolytic, fermentative	Structurally positive but may stain negative	Commensal	813	1941	1270	Ines Thiele	04/20/12	1.0	650377968.0	657323.0	ModelSEED			agora/Ruminococcus_sp_SR1_5.xml	1263.0
Ruminococcus_torques_ATCC_27756	Ruminococcus torques ATCC 27756	Ruminococcus torques ATCC 27756 (411460.6)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	588	2274	1195	Ines Thiele	06/29/12	2.0	640963025.0	411460.0	Kbase		torques	agora/Ruminococcus_torques_ATCC_27756.xml	
Ruminococcus_torques_L2_14	Ruminococcus torques L2-14	Ruminococcus torques L2-14 (657313.3)	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	751	1963	1287	Ines Thiele	04/20/12	4.0	650377970.0	657313.0	Kbase		torques	agora/Ruminococcus_torques_L2_14.xml	
Salmonella_enterica_enterica_sv_Typhimurium_LT2	Salmonella enterica enterica sv Typhimurium LT2	Salmonella enterica subsp. enterica serovar Typhimurium str. (946034.3)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Facultative anaerobe	Fermentative or respiratory, variety of carbon sources used	Negative	Pathogen	1241	2361	1474	Ines Thiele	08/07/12	1.0	637000255.0	1457319.0	Kbase		enterica	agora/Salmonella_enterica_enterica_sv_Typhimurium_LT2.xml	28901.0
Scardovia_inopinata_F0304	Scardovia inopinata F0304	Scardovia inopinata F0304 (641146.3)	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	455	1051	847	chenry	04/15/16		647533207.0	641146.0	Kbase	kb|g.2728	inopinata	agora/Scardovia_inopinata_F0304.xml	78259.0
Schlesneria_paludicola_DSM_18645	Schlesneria paludicola DSM 18645	Schlesneria paludicola DSM 18645 (1123242.3)	Bacteria	Planctomycetes	Planctomycetales	Planctomycetales	Planctomycetaceae	Schlesneria	Facultative anaerobe	Saccharolytic, fermentative	Negative		971	1440	1113					1123242.0	Kbase	kb|g.24393	paludicola	agora/Schlesneria_paludicola_DSM_18645.xml	360056.0
Selenomonas_ruminantium_AC2024	Selenomonas ruminantium AC2024		Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Veillonella	Obligate anaerobe	Saccharolytic, fermentative	Negative		699	1260	940	Laura Kutt	04/18/16		2558860977.0	1392501.0	Kbase	kb|g.242786	ruminantium	agora/Selenomonas_ruminantium_AC2024.xml	
Serratia_fonticola_RB_25	Serratia fonticola RB-25		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	Facultative anaerobe	Fermentative, respiratory	Negative		1195	1756	1216	Laura Kutt	04/18/16		2558860259.0	1441930.0	Kbase	kb|g.214943	fonticola	agora/Serratia_fonticola_RB_25.xml	47917.0
Serratia_liquefaciens_ATCC_27592	Serratia liquefaciens ATCC 27592		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	Facultative anaerobe	Fermentative, respiratory	Negative		1319	1816	1249	Laura Kutt	04/18/16		2563366574.0	1346614.0	Kbase	kb|g.210587	liquefaciens	agora/Serratia_liquefaciens_ATCC_27592.xml	614.0
Serratia_marcescens_subsp_marcescens_Db11	Serratia marcescens Db11	Serratia marcescens Db11 (615.1)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	Facultative anaerobe	fermentative, respiratory	Negative		1335	1839	1232					273526.0	Kbase	kb|g.245248	marcescens	agora/Serratia_marcescens_subsp_marcescens_Db11.xml	615.0
Shigella_dysenteriae_Sd197	Shigella dysenteriae Sd197	Shigella dysenteriae Sd197 (300267.13)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Shigella	Facultative anaerobe	fermentative, respiratory	Negative		1186	1691	1163					300267.0	Kbase	kb|g.231	dysenteriae	agora/Shigella_dysenteriae_Sd197.xml	622.0
Shigella_flexneri_2002017	Shigella flexneri 2002017	Shigella flexneri 2002017 (591020.3)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Shigella	Facultative anaerobe	fermentative, respiratory	Negative		1258	1756	1192					591020.0	Kbase	kb|g.2556	flexneri	agora/Shigella_flexneri_2002017.xml	623.0
Shigella_sonnei_Ss046	Shigella sonnei Ss046	Shigella sonnei Ss046 (300269.12)	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Shigella	Facultative anaerobe	fermentative, respiratory	Negative	Opportunistic pathogen	1222	1733	1192					300269.0	Kbase	kb|g.720	sonnei	agora/Shigella_sonnei_Ss046.xml	624.0
Silanimonas_lenta_DSM_16282	Silanimonas lenta DSM 16282		Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas	Aerobe	Saccharolytic	Negative	Pathogen	613	1218	1011	Laura Kutt	04/19/16			1123253.0	Kbase	kb|g.207277	lenta	agora/Silanimonas_lenta_DSM_16282.xml	265429.0
Slackia_exigua_ATCC_700122	Slackia exigua ATCC 700122	Slackia exigua ATCC 700122 (649764.3)	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Slackia	Obligate anaerobe	Asaccharolytic, nonfermentative	Positive		542	1042	887	chenry	04/15/16			649764.0	Kbase	kb|g.2778	exigua	agora/Slackia_exigua_ATCC_700122.xml	84109.0
Slackia_piriformis_YIT_12062	Slackia piriformis YIT 12062	Slackia piriformis YIT 12062 (742818.3)	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Slackia	Obligate anaerobe	Asaccharolytic, nonfermentative	Positive		556	1007	849	chenry	04/15/16		2529292933.0	742818.0	ModelSEED	kb|g.27488	piriformis	agora/Slackia_piriformis_YIT_12062.xml	626934.0
Solobacterium_moorei_DSM_22971	Solobacterium moorei DSM 22971		Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Obligate anaerobe	Saccharolytic, fermentative	Positive		510	1069	808	Laura Kutt	04/18/16			1123263.0	ModelSEED	kb|g.207281	moorei	agora/Solobacterium_moorei_DSM_22971.xml	102148.0
Solobacterium_moorei_F0204	Solobacterium moorei F0204	Solobacterium moorei F0204 (706433.3)	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Obligate anaerobe	Saccharolytic, fermentative	Positive		507	1070	803	Laura Kutt	05/30/16			706433.0	ModelSEED	kb|g.3055	moorei	agora/Solobacterium_moorei_F0204.xml	102148.0
Sphingomonas_paucimobilis_HER1398	Sphingomonas paucimobilis HER1398		Bacteria	Proteobacteria	Gammaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Anaerobe	Asaccharolytic	Negative		755	1281	1045					1346330.0	ModelSEED	kb|g.210585	paucimobilis	agora/Sphingomonas_paucimobilis_HER1398.xml	13689.0
Spirosoma_linguale_DSM_74	Spirosoma linguale DSM 74	Spirosoma linguale DSM 74 (504472.7)	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Aerobe	Saccharolytic	Negative		1048	1475	1152					504472.0	ModelSEED	kb|g.1845	linguale	agora/Spirosoma_linguale_DSM_74.xml	108.0
Staphylococcus_arlettae_CVD059	Staphylococcus arlettae CVD059	Staphylococcus arlettae CVD059 (1212545.3)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		913	1453	1095	Laura Kutt	04/18/16		2519899588.0	1212545.0	ModelSEED	kb|g.25560	arlettae	agora/Staphylococcus_arlettae_CVD059.xml	29378.0
Staphylococcus_aureus_subsp_aureus_USA300_FPR3757	Staphylococcus aureus subsp. aureus USA300_FPR3757	Staphylococcus aureus subsp. aureus USA300_FPR3757 (451515.3)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	874	1437	1061					451515.0	ModelSEED	kb|g.1556	aureus	agora/Staphylococcus_aureus_subsp_aureus_USA300_FPR3757.xml	1280.0
Staphylococcus_capitis_CR0101	Staphylococcus capitis CR0101		Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	776	1396	1044	Laura Kutt	04/18/16		2602041540.0	1296619.0	ModelSEED	kb|g.209242	capitis	agora/Staphylococcus_capitis_CR0101.xml	29388.0
Staphylococcus_capitis_QN1	Staphylococcus capitis QN1	Staphylococcus capitis QN1 (1189311.3)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	848	1398	1036	Laura Kutt	05/29/16		2548877067.0	1189311.0	ModelSEED	kb|g.25284	capitis	agora/Staphylococcus_capitis_QN1.xml	29388.0
Staphylococcus_caprae_C87	Staphylococcus caprae C87	Staphylococcus caprae C87 (435838.3)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	846	1411	1050	Laura Kutt	04/18/16		651285006.0	435838.0	ModelSEED	kb|g.1456	caprae	agora/Staphylococcus_caprae_C87.xml	29380.0
Staphylococcus_cohnii_hu_01	Staphylococcus cohnii hu-01		Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		1132	1601	1178	Laura Kutt	04/18/16			1415164.0	ModelSEED	kb|g.213837	cohnii	agora/Staphylococcus_cohnii_hu_01.xml	29382.0
Staphylococcus_epidermidis_ATCC_12228	Staphylococcus epidermidis ATCC 12228	Staphylococcus epidermidis ATCC 12228 (176280.1)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	850	1393	1041	Laura Kutt	04/18/16		637000281.0	176280.0	ModelSEED	kb|g.165	epidermidis	agora/Staphylococcus_epidermidis_ATCC_12228.xml	1282.0
Staphylococcus_equorum_subsp_equorum_Mu2	Staphylococcus equorum subsp. equorum Mu2	Staphylococcus equorum subsp. equorum Mu2 (1159488.5)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		943	1464	1089	Laura Kutt	04/18/16		2529293016.0	1159488.0	Kbase	kb|g.24945	equorum	agora/Staphylococcus_equorum_subsp_equorum_Mu2.xml	246432.0
Staphylococcus_haemolyticus_JCSC1435	Staphylococcus haemolyticus JCSC1435	Staphylococcus haemolyticus JCSC1435 (279808.3)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	820	1381	1039	Laura Kutt	04/18/16		642555160.0	279808.0	Kbase	kb|g.652	haemolyticus	agora/Staphylococcus_haemolyticus_JCSC1435.xml	1283.0
Staphylococcus_hominis_subsp_hominis_C80	Staphylococcus hominis subsp. hominis C80	Staphylococcus hominis subsp. hominis C80 (435837.3)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	785	1354	1037	Laura Kutt	04/18/16		651285007.0	435837.0	Kbase	kb|g.1455	hominis	agora/Staphylococcus_hominis_subsp_hominis_C80.xml	1290.0
Staphylococcus_intermedius_ATCC_27335	Staphylococcus intermedius ATCC 27335		Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		502	1059	828	Laura Kutt	04/18/16		2541047048.0	1095731.0	Kbase	kb|g.31991	intermedius	agora/Staphylococcus_intermedius_ATCC_27335.xml	1285.0
Staphylococcus_lugdunensis_HKU09_01	Staphylococcus lugdunensis HKU09-01	Staphylococcus lugdunensis HKU09-01 (698737.3)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	841	1389	1032	Laura Kutt	04/18/16		646564572.0	698737.0	Kbase	kb|g.3016	lugdunensis	agora/Staphylococcus_lugdunensis_HKU09_01.xml	28035.0
Staphylococcus_pasteuri_SP1	Staphylococcus pasteuri SP1		Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	774	1399	1046	Laura Kutt	04/18/16		2558309060.0	1276282.0	Kbase	kb|g.208650	pasteuri	agora/Staphylococcus_pasteuri_SP1.xml	45972.0
Staphylococcus_pettenkoferi_VCU012	Staphylococcus pettenkoferi VCU012	Staphylococcus pettenkoferi VCU012 (904314.5)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		823	1344	1042	Laura Kutt	04/18/16		2529292787.0	904314.0	Kbase	kb|g.28242	pettenkoferi	agora/Staphylococcus_pettenkoferi_VCU012.xml	170573.0
